연도,변동사유발생연월일,판매업의종류,구분,업체명,소재지
2014,20140701,주유소,신규등록,내트럭광주사업소주유소,광주광역시 광산구 하남동 451-6
2014,20140701,주유소,신규등록,가든주유소,대구광역시 수성구 청호로417 (범어동)
2014,20140701,주유소,신규등록,대원주유소,경상남도 산청군 평촌유평로4 (삼장면)
2014,20140701,주유소,신규등록,북항대교주유소,부산광역시 남구 신선로316 (용당동)
2014,20140701,주유소,신규등록,금호농협 클린주유소,경상북도 영천시 금창로76 (금호읍)
2014,20140701,주유소,신규등록,광덕주유소,전라남도 화순군 충의로164 (화순읍)
2014,20140701,주유소,신규등록,산단주유소,충청남도 당진시 송산면 가곡로1(가곡리 2-1)
2014,20140701,주유소,신규등록,(주)은장 양촌주유소,경상남도 산청군 산청대로2293 (오부면)
2014,20140701,주유소,신규등록,삼영주유소,경상북도 군위군 치산효령로824 (산성면)
2014,20140701,주유소,재영업,(주)삼보 명진셀프주유소,부산광역시 동래구 충렬대로51 (온천동)
2014,20140701,주유소,재영업,서동주유소,충청남도 서산시 고운로320 (잠홍동)
2014,20140701,주유소,재영업,신우주유소,경기도 고양시 일산동구 성현로177 (성석동)
2014,20140701,주유소,재영업,경기고속주유소,경기도 광주시 경충대로1021 (초월읍)
2014,20140701,주유소,재영업,일산주유소,경기도 고양시 일산서구 고양대로535 (대화동)
2014,20140701,주유소,재영업,(주)제일에너지 서재제일주유소,대구광역시 달성군 서재로39 (다사읍)
2014,20140701,주유소,재영업,새로운주유소,전라북도 김제시 콩쥐팥쥐로258 (순동)
2014,20140701,주유소,재영업,관악로주유소,서울특별시 관악구 관악로260 (봉천동)
2014,20140701,주유소,재영업,SK네트웍스(주) 진달래주유소,서울특별시 강남구 도곡로208 (도곡동)
2014,20140701,주유소,재영업,그림바위주유소,강원도 정선군 소금강로1014 (화암면)
2014,20140701,주유소,재영업,그린에너지 그린주유소,충청남도 아산시 음봉면로192 (음봉면)
2014,20140701,주유소,재영업,(주)소모에너지엔테크놀러지 뉴오남주유소,경기도 남양주시 양지로296 (오남읍)
2014,20140701,주유소,재영업,금봉주유소,울산광역시 울주군 웅촌로582 (웅촌면)
2014,20140701,주유소,재영업,한라산주유소,제주특별자치도 제주시 연북로508 (아라일동)
2014,20140701,주유소,재영업,은혜주유소,전라북도 김제시 만경로927 (만경읍)
2014,20140701,주유소,재영업,고창주유소,전라북도 고창군 보릿골로133 (고창읍)
2014,20140701,주유소,재영업,구도일주유소 구미,경상북도 구미시 수출대로6 (광평동)
2014,20140701,주유소,재영업,성거주유소,충청남도 천안시 서북구 성거길152 (성거읍)
2014,20140701,주유소,재영업,CJ대한통운(주) 중부화물터미널주유소,세종특별자치시 연청로745-46 (부강면)
2014,20140701,주유소,재영업,선반내주유소,제주특별자치도 서귀포시 일주동로8780 (서홍동)
2014,20140701,주유소,재영업,(주) 씨그린에너지 두꺼비주유소,경기도 용인시 수지구 고기로1 (동천동)
2014,20140701,주유소,재영업,(주)친절한에너지,경기도 안성시 안성맞춤대로1253 (당왕동)
2014,20140701,주유소,재영업,행운주유소,강원도 원주시 행구로253 (행구동)
2014,20140701,주유소,재영업,한양셀프주유소,부산광역시 동래구 충렬대로300 (낙민동)
2014,20140701,주유소,재영업,푸른솔주유소,경기도 포천시 포천로715 (가산면)
2014,20140701,주유소,재영업,(주)단관주유소,강원도 원주시 치악로1563 (관설동)
2014,20140701,주유소,재영업,행촌에너지SK화정주유소,경기도 고양시 덕양구 호국로430 (토당동)
2014,20140701,주유소,재영업,첨단주유소,광주광역시 광산구 사암로865 (도천동)
2014,20140701,주유소,재영업,다사최고주유소,대구광역시 달성군 서재본길81 (다사읍)
2014,20140701,주유소,재영업,땡큐망미주유소,부산광역시 수영구 연수로254 (망미동)
2014,20140701,주유소,재영업,(주)JH대성,충청북도 청주시 상당구 용담로101 (대성동)
2014,20140701,주유소,재영업,동해사랑주유소,강원도 동해시 동해대로5090 (효가동)
2014,20140701,주유소,재영업,호국주유소,경기도 포천시 호국로898 (설운동)
2014,20140701,주유소,재영업,용추주유소,경상남도 함양군 용추계곡로1 (안의면)
2014,20140701,주유소,재영업,동원주유소,서울특별시 강북구 삼양로316 (수유동)
2014,20140701,주유소,재영업,오조 구산주유소,경기도 고양시 일산서구 구산로120 (구산동)
2014,20140701,주유소,재영업,덕산주유소,전라북도 전주시 완산구 춘향로4923 (색장동)
2014,20140701,주유소,재영업,마한농협주유소 양산점,전라남도 나주시 예향로3531 (왕곡면)
2014,20140701,주유소,재영업,해오름셀프주유소,충청남도 천안시 동남구 남부대로949 (목천읍)
2014,20140701,주유소,재영업,중앙주유소,세종특별자치시 새내로201 (조치원읍)
2014,20140701,주유소,재영업,서광주유소,충청남도 홍성군 내포로183 (홍성읍)
2014,20140701,주유소,재영업,복지주유소,경기도 양주시 중앙로175 (백석읍)
2014,20140701,주유소,재영업,대사리주유소,부산광역시 강서구 낙동북로65 (강동동)
2014,20140701,주유소,재영업,(주)한경에너지베스트원주유소,경기도 하남시 하남대로781 (신장동)
2014,20140701,주유소,재영업,(주)은장 지곡주유소,경상남도 함양군 함양로1750 (지곡면)
2014,20140701,주유소,재영업,일운주유소,경상남도 거제시 거제대로2528 (일운면)
2014,20140701,주유소,재영업,홍대주유소,세종특별자치시 세종로2654 (조치원읍)
2014,20140701,주유소,재영업,신동천주유소,경기도 동두천시 삼육사로770 (상패동)
2014,20140701,주유소,재영업,선봉대주유소,경기도 용인시 처인구 중부대로1092 (삼가동)
2014,20140701,주유소,재영업,대광주유소,전라북도 전주시 덕진구 동부대로944 (호성동2가)
2014,20140701,주유소,재영업,정다운주유소,전라남도 나주시 예향로3230 (세지면)
2014,20140701,주유소,재영업,신화곡주유소,서울특별시 강서구 국회대로71 (화곡동)
2014,20140701,주유소,재영업,증평self주유소,충청북도 증평군 삼보로7 (증평읍)
2014,20140701,주유소,재영업,장수쎌프,인천광역시 부평구 백범로502 (십정동)
2014,20140701,주유소,재영업,연곡주유소,강원도 강릉시 진고개로2726-6 (연곡면)
2014,20140701,주유소,재영업,부강레미콘(주)세종주유소,충청북도 청주시 흥덕구 저산태성로289-4 (강내면)
2014,20140701,주유소,재영업,승희주유소,전라북도 무주군 안성로446 (안성면)
2014,20140701,주유소,재영업,빛나는주유소,제주특별자치도 제주시 노형로26 (해안동)
2014,20140701,주유소,재영업,가온코리아(주) 직영협력주유소,전라남도 광양시 백운1로73 (태인동)
2014,20140701,주유소,재영업,솔바우주유소,광주광역시 동구 남계길4 (내남동)
2014,20140701,주유소,재영업,(주)한동금사주유소,경상북도 영덕군 영덕로447 (영덕읍)
2014,20140701,주유소,재영업,자모주유소,광주광역시 북구 우치로7 (중흥동)
2014,20140701,주유소,재영업,(주)마봉 구도일주유소 안양,경기도 안양시 만안구 만안로135 (안양동)
2014,20140701,주유소,재영업,(주)경기고속직영 광릉내주유소,경기도 남양주시 경복대로499 (진접읍)
2014,20140701,주유소,재영업,천리주유소,경상북도 경주시 동해안로470 (양남면)
2014,20140701,주유소,재영업,보람주유소,전라남도 여수시 쌍봉로248 (시전동)
2014,20140701,주유소,재영업,경북주유소,경상북도 상주시 경상대로3253 (만산동)
2014,20140701,주유소,휴업,현대오일뱅크(주)직영 능동주유소,서울특별시 광진구 천호대로584 (능동)
2014,20140701,주유소,휴업,SK네트웍스(주) 기쁨주유소,경기도 용인시 기흥구 용구대로2469번길130 (보정동)
2014,20140701,주유소,휴업,김천IC주유소,경상북도 김천시 영남대로1479 (부곡동)
2014,20140701,주유소,휴업,(주)희운 남부점,부산광역시 사하구 하신중앙로118 (신평동)
2014,20140701,주유소,휴업,유승주유소,강원도 횡성군 한우로347 (횡성읍)
2014,20140701,주유소,휴업,춘장대IC주유소,충청남도 서천군 충서로1310 (비인면)
2014,20140701,주유소,휴업,학동주유소,광주광역시 동구 남문로705 (학동)
2014,20140701,주유소,휴업,대천주유소,경상남도 함안군 함마대로1338 (가야읍)
2014,20140701,주유소,휴업,세일석유(주)구도일주유소 온산공단,울산광역시 울주군 산암로35 (온산읍)
2014,20140701,일반판매소,휴업,임계석유,강원도 정선군 송계7길19 (임계면)
2014,20140701,주유소,휴업,해피주유소,광주광역시 광산구 건재로761 (본덕동)
2014,20140701,주유소,휴업,석계셀프주유소,경상북도 영천시 호국로1441 (고경면)
2014,20140701,주유소,휴업,대길주유소,경기도 고양시 덕양구 중앙로113 (화전동)
2014,20140701,석유대리점,폐업,한라마이스터(유),대전광역시 대덕구 신일서로67번길56 (신일동)
2014,20140701,주유소,휴업,대길주유소,경기도 고양시 덕양구 중앙로113 (화전동)
2014,20140701,주유소,폐업,푸른주유소,경상남도 함안군 가야로157 (가야읍)
2014,20140701,주유소,폐업,(유)광천에너지,광주광역시 북구 설죽로270 (용봉동)
2014,20140701,주유소,폐업,신한국주유소,서울특별시 강서구 공항대로599(염창동)
2014,20140701,주유소,폐업,칠봉주유소,전라남도 곡성군 곡순로1718 (겸면)
2014,20140701,주유소,등록취소,만봉주유소,전라북도 완주군 전진로1630 (소양면)
2014,20140701,일반판매소,폐업,칠오석유,대구광역시 수성구 신천동로18-1 (상동)
2014,20140701,일반판매소,폐업,유성석유,부산광역시 해운대구 해운대로205번길
2014,20140702,주유소,신규등록,행정타운주유소,경기도 광주시 회안대로843 (송정동)
2014,20140702,주유소,신규등록,씨제이대한통운(주)천안주유소,충청남도 천안시 서북구 천안대로1166 (부대동)
2014,20140702,주유소,재영업,팔공GS주유소,대구광역시 동구 파계로308 (지묘동)
2014,20140702,주유소,재영업,장미주유소,경기도 동두천시 평화로2149 (송내동)
2014,20140702,주유소,재영업,남선석유(주) 착한주유소,충청북도 제천시 단양로3400-1 (신백동)
2014,20140702,주유소,재영업,죽산에너지,경기도 안성시 서동대로6725 (죽산면)
2014,20140702,주유소,휴업,(주)삼보 명진셀프주유소,부산광역시 동래구 충렬대로51 (온천동)
2014,20140702,용제판매소,폐업,주식회사탑오일,경상북도 영천시 칠백로808-11 (도남동)
2014,20140703,주유소,신규등록,MW테스트03,분당구 안양판교로 1207
2014,20140703,주유소,신규등록,MW테스트01,분당구 안양판교로 1207
2014,20140703,주유소,재영업,(주)청명주유소-김포지점,경기도 김포시 하성로243 (하성면)
2014,20140703,주유소,재영업,(주)정도에너지,경기도 화성시 화성로246 (송산면)
2014,20140703,주유소,재영업,엘씨디주유소,경기도 파주시 엘지로640 (탄현면)
2014,20140703,일반판매소,휴업,상아석유,경상남도 진주시 오방로200 (대곡면)
2014,20140704,주유소,신규등록,엠오티플러스,경기도 성남시 수정구 산성대로463 (단대동)
2014,20140704,석유대리점,신규등록,동성상사(주),"부산광역시 서구 충무대로34번길44 (암남동, 백조맨션)"
2014,20140704,주유소,신규등록,강산주유소,충청북도 증평군 광장로227 (증평읍)
2014,20140704,주유소,재영업,KH에너지(주) 상하동주유소,경기도 용인시 기흥구 언동로117 (상하동)
2014,20140704,주유소,재영업,연지주유소,경상북도 구미시 강동로1844 (해평면)
2014,20140704,주유소,재영업,동백제2주유소,경상남도 함안군 함마대로2113 (산인면)
2014,20140704,주유소,재영업,오복주유소,충청남도 천안시 동남구 천안대로223 (삼룡동)
2014,20140704,주유소,재영업,토탈주유소,전라남도 장성군 함장로5056 (황룡면)
2014,20140704,주유소,재영업,(주)대호페트로갤러리주유소(안성지점),경기도 안성시 보개원삼로48 (가사동)
2014,20140704,주유소,휴업,참사랑주유소,충청남도 공주시 백제큰길2497 (우성면)
2014,20140704,주유소,휴업,케이케이(주) 고려주유소,경상북도 칠곡군 경북대로862 (동명면)
2014,20140704,주유소,폐업,대동주유소,경상북도 영양군 영양로998 (입암면)
